instrumentToken|instrumentName|name|lastPrice|expiry|strike|tickSize|lotSize|instrumentType|segment|exchange|isin|multiplier|exchangeToken|OptionType 
86245|935SCUF24|Secured Redeemable NCDs - Tranche I - Series VII - 9.35% Monthly Coupon.|1023|0|0|0.010000|1|ZZ|-|BSE|INE722A07943|1|936604|- 
16762|955EFSL26B|Secured Redeemable NCDs - Tranche I - Series VII - 9.55% Per Annum.|995.2|0|0|0.010000|1|ZZ|-|BSE|INE532F07CR0|1|937801|- 
40990|SRTRANSFIN|Secured Redeemable NCDs - Tranche I - Series VII - 9.70% Per Annum.|1021.5|0|0|0.010000|1|Z9|-|BSE|INE721A07PE0|1|936792|- 
72037|0EFL24|Secured Redeemable NCDs - Tranche I - Series VII - Zero Coupon.|1331|0|0|0.010000|1|ZZ|-|BSE|INE804IA7121|1|936720|- 
72038|995EFL29|Secured Redeemable NCDs - Tranche I - Series VIII - 9.95% Monthly Coupon.|992|0|0|0.010000|1|ZZ|-|BSE|INE804IA7139|1|936722|- 
40991|SRTRANSFIN|Secured Redeemable NCDs - Tranche I - Series VIII - Zero Coupon.|1332|0|0|0.010000|1|ZA|-|BSE|INE721A07PF7|1|936794|- 
86246|0SCUF24|Secured Redeemable NCDs - Tranche I - Series VIII - Zero Coupon.|1399.02|0|0|0.010000|1|ZZ|-|BSE|INE722A07950|1|936606|- 
27817|SREINFRA|Secured Redeemable NCDs - Tranche I - Series VIII - Zero Coupon.|235.2|0|0|0.010000|1|YL|-|BSE|INE872A07US1|1|936114|- 
16767|EFSL281221B|Secured Redeemable NCDs - Tranche I - Series VIII - Zero Coupon.|1020|0|0|0.010000|1|ZZ|-|BSE|INE532F07CS8|1|937803|- 
94620|DHANILOANS|Secured Redeemable NCDs - Tranche I - Series VIII - Zero Coupon.|1385|0|0|0.010000|1|N8|-|BSE|INE614X07092|1|936508|- 
16769|97EFSL31A|Secured Redeemable NCDs - Tranche I - Series X - 9.70% Per Annum.|975.8|0|0|0.010000|1|ZZ|-|BSE|INE532F07CU4|1|937807|- 
40993|SRTRANSFIN|Secured Redeemable NCDs - Tranche I - Series X - Zero Coupon.|1355|0|0|0.010000|1|ZC|-|BSE|INE721A07PH3|1|936798|- 
14242|MFLI25|Secured Redeemable NCDs - Tranche II - Opt I- Category I & II - 6.75% Monthly coupon.|963|0|0|0.010000|1|ZZ|-|BSE|INE414G07GL3|1|938065|- 
14279|MFLII27|Secured Redeemable NCDs - Tranche II - Opt II - Category I & II - 7.00% Monthly coupon.|950|0|0|0.010000|1|ZZ|-|BSE|INE414G07GM1|1|938067|- 
14662|MFLIII25|Secured Redeemable NCDs - Tranche II - Opt III - Category I & II - 7.00% Per Annum.|970|0|0|0.010000|1|ZZ|-|BSE|INE414G07GN9|1|938069|- 
14719|MFLIV27|Secured Redeemable NCDs - Tranche II - Opt IV - Category I & II - 7.25% Per Annum.|1000|0|0|0.010000|1|ZZ|-|BSE|INE414G07GO7|1|938071|- 
14774|MFLV29|Secured Redeemable NCDs - Tranche II - Opt V - Category I & II - 7.50% Per Annum.|980|0|0|0.010000|1|ZZ|-|BSE|INE414G07GP4|1|938073|- 
15012|MFLVI25|Secured Redeemable NCDs - Tranche II - Opt VI - Zero Coupon.|970|0|0|0.010000|1|ZZ|-|BSE|INE414G07GQ2|1|938075|- 
12211|IIHFL|Secured Redeemable NCDs - Tranche II - Series I - 8.25% Per Annum.|1025|0|0|0.010000|1|N7|-|BSE|INE477L07AL3|1|937821|- 
41970|IIFL|Secured Redeemable NCDs - Tranche II - Series I - 8.25% Per Annum.|978.79|0|0|0.010000|1|NH|-|BSE|INE530B07120|1|937713|- 
101880|SRTRANSFIN|Secured Redeemable NCDs - Tranche II - Series I - 8.52% Monthly Coupon.|990|0|0|0.010000|1|ZD|-|BSE|INE721A07PI1|1|937061|- 
101881|SRTRANSFIN|Secured Redeemable NCDs - Tranche II - Series II - 8.66% Monthly Coupon.|1000.01|0|0|0.010000|1|ZE|-|BSE|INE721A07PJ9|1|937063|- 
88843|IIFL|Secured Redeemable NCDs - Tranche II - Series II - 9.50% Quarterly Coupon.|1000|0|0|0.010000|1|NK|-|BSE|INE866I07CK1|1|936818|- 
84919|975MFL24|Secured Redeemable NCDs - Tranche II - Series II - 9.75% Monthly Coupon.|1019.29|0|0|0.010000|1|ZZ|-|BSE|INE522D07AV2|1|936482|- 
41971|IIFL|Secured Redeemable NCDs - Tranche II - Series II - Zero Coupon.|1056.8|0|0|0.010000|1|NI|-|BSE|INE530B07138|1|937715|- 
12475|IIHFL|Secured Redeemable NCDs - Tranche II - Series II - Zero Coupon.|1002|0|0|0.010000|1|N8|-|BSE|INE477L07AM1|1|937823|- 
96087|102ECL23|Secured Redeemable NCDs - Tranche II - Series III - 10.20% Per Annum.|1080|0|0|0.010000|1|ZZ|-|BSE|INE804IA7196|1|936965|- 
13235|IIHFL|Secured Redeemable NCDs - Tranche II - Series III - 8.20% Monthly coupon.|955|0|0|0.010000|1|N9|-|BSE|INE477L07AN9|1|937825|- 
41972|IIFL|Secured Redeemable NCDs - Tranche II - Series III - 8.50% Per Annum.|1027.2|0|0|0.010000|1|NJ|-|BSE|INE530B07146|1|937717|- 
101882|SRTRANSFIN|Secured Redeemable NCDs - Tranche II - Series III - 8.75% Monthly Coupon.|1038|0|0|0.010000|1|ZF|-|BSE|INE721A07PK7|1|937065|- 
24646|975MFL24AA|Secured Redeemable NCDs - Tranche II - Series III - 9.75% Monthly Coupon.|1020|0|0|0.010000|1|ZZ|-|BSE|INE414G07DJ4|1|936730|- 
88860|IIFL|Secured Redeemable NCDs - Tranche II - Series III - Zero Coupon.|1341.65|0|0|0.010000|1|NL|-|BSE|INE866I07CL9|1|936820|- 
84923|1015MFL24|Secured Redeemable NCDs - Tranche II - Series IV - 10.15% Per Annum.|1088|0|0|0.010000|1|ZZ|-|BSE|INE522D07AX8|1|936486|- 
13237|IIHFL|Secured Redeemable NCDs - Tranche II - Series IV - 8.50% Per Annum.|1000|0|0|0.010000|1|NA|-|BSE|INE477L07AO7|1|937827|- 
101883|SRTRANSFIN|Secured Redeemable NCDs - Tranche II - Series IV - 8.85% Per Annum.|1053.94|0|0|0.010000|1|ZG|-|BSE|INE721A07PL5|1|937067|- 
88941|IIFL|Secured Redeemable NCDs - Tranche II - Series IV - 9.85% Per Annum.|1044.35|0|0|0.010000|1|NM|-|BSE|INE866I07CM7|1|936822|- 
96090|0ECL23|Secured Redeemable NCDs - Tranche II - Series IV - Zero Coupon.|1320|0|0|0.010000|1|ZZ|-|BSE|INE804IA7204|1|936967|- 
41973|IIFL|Secured Redeemable NCDs - Tranche II - Series IV - Zero Coupon.|1040.35|0|0|0.010000|1|NK|-|BSE|INE530B07153|1|937719|- 
96104|104ECL29|Secured Redeemable NCDs - Tranche II - Series IX - 10.40% Per Annum.|1035|0|0|0.010000|1|ZZ|-|BSE|INE804IA7253|1|936977|- 
24653|0MFL24AA|Secured Redeemable NCDs - Tranche II - Series IX - Zero Coupon.|1400|0|0|0.010000|1|ZZ|-|BSE|INE414G07DP1|1|936742|- 
79539|DHANILOANS|Secured Redeemable NCDs - Tranche II - Series IX - Zero Coupon.|1300|0|0|0.010000|1|NH|-|BSE|INE614X07209|1|936762|- 
41974|IIFL|Secured Redeemable NCDs - Tranche II - Series V - 8.42% Monthly coupon.|987|0|0|0.010000|1|NL|-|BSE|INE530B07161|1|937721|- 
101884|SRTRANSFIN|Secured Redeemable NCDs - Tranche II - Series V - 9.00% Per Annum.|1071|0|0|0.010000|1|ZH|-|BSE|INE721A07PM3|1|937069|- 
96091|995ECL24|Secured Redeemable NCDs - Tranche II - Series V - 9.95% Monthly Coupon.|990|0|0|0.010000|1|ZZ|-|BSE|INE804IA7212|1|936969|- 
14333|IIHFL|Secured Redeemable NCDs - Tranche II - Series V - Zero Coupon.|870.1|0|0|0.010000|1|NB|-|BSE|INE477L07AP4|1|937829|- 
13125|0JMFPL26|Secured Redeemable NCDs - Tranche II - Series V - Zero Coupon.|1439|0|0|0.010000|1|ZZ|-|BSE|INE523H07AQ1|1|936854|- 
24650|10MFL24A|Secured Redeemable NCDs - Tranche II - Series VI - 10.00% Per Annum.|1048.05|0|0|0.010000|1|ZZ|-|BSE|INE414G07DM8|1|936736|- 
96094|104ECL24|Secured Redeemable NCDs - Tranche II - Series VI - 10.40% Per Annum.|1062.2|0|0|0.010000|1|ZZ|-|BSE|INE804IA7220|1|936971|- 
14350|IIHFL|Secured Redeemable NCDs - Tranche II - Series VI - 8.43% Monthly coupon.|965|0|0|0.010000|1|NC|-|BSE|INE477L07AQ2|1|937831|- 
41975|IIFL|Secured Redeemable NCDs - Tranche II - Series VI - 8.75% Per Annum.|975|0|0|0.010000|1|NM|-|BSE|INE530B07179|1|937723|- 
101885|SRTRANSFIN|Secured Redeemable NCDs - Tranche II - Series VI - 9.10% Per Annum.|1060.3|0|0|0.010000|1|ZI|-|BSE|INE721A07PN1|1|937071|- 
103547|985SCUF24|Secured Redeemable NCDs - Tranche II - Series VI - 9.85% Per Annum.|1015.01|0|0|0.010000|1|ZZ|-|BSE|INE722A07AB6|1|936882|- 
84943|0MFL24|Secured Redeemable NCDs - Tranche II - Series VI - Zero Coupon.|1457|0|0|0.010000|1|ZZ|-|BSE|INE522D07AZ3|1|936490|- 
79531|DHANILOANS|Secured Redeemable NCDs - Tranche II - Series VII - 10.13% Monthly Coupon.|999.9|0|0|0.010000|1|NF|-|BSE|INE614X07183|1|936758|- 
14354|IIHFL|Secured Redeemable NCDs - Tranche II - Series VII - 8.75% Per Annum.|1000|0|0|0.010000|1|ND|-|BSE|INE477L07AR0|1|937833|- 
103548|945SCUF24|Secured Redeemable NCDs - Tranche II - Series VII - 9.45% Monthly Coupon.|1060|0|0|0.010000|1|ZZ|-|BSE|INE722A07AC4|1|936884|- 
96100|0ECL24|Secured Redeemable NCDs - Tranche II - Series VII - Zero Coupon.|1290|0|0|0.010000|1|ZZ|-|BSE|INE804IA7238|1|936973|- 
84950|0MFL26|Secured Redeemable NCDs - Tranche II - Series VII - Zero Coupon.|1485|0|0|0.010000|1|ZZ|-|BSE|INE522D07BA4|1|936492|- 
41976|IIFL|Secured Redeemable NCDs - Tranche II - Series VII - Zero Coupon.|995|0|0|0.010000|1|NN|-|BSE|INE530B07187|1|937725|- 
101886|SRTRANSFIN|Secured Redeemable NCDs - Tranche II - Series VII - Zero Coupon.|1255.8|0|0|0.010000|1|ZJ|-|BSE|INE721A07PO9|1|937073|- 
79538|DHANILOANS|Secured Redeemable NCDs - Tranche II - Series VIII - 10.61% Per Annum.|993|0|0|0.010000|1|NG|-|BSE|INE614X07191|1|936760|- 
96103|995ECL29|Secured Redeemable NCDs - Tranche II - Series VIII - 9.95% Monthly Coupon.|1013|0|0|0.010000|1|ZZ|-|BSE|INE804IA7246|1|936975|- 
103549|0SCUF24A|Secured Redeemable NCDs - Tranche II - Series VIII - Zero Coupon.|1345|0|0|0.010000|1|ZZ|-|BSE|INE722A07AD2|1|936886|- 
101887|SRTRANSFIN|Secured Redeemable NCDs - Tranche II - Series VIII - Zero Coupon.|1241|0|0|0.010000|1|ZK|-|BSE|INE721A07PP6|1|937075|- 
14356|IIHFL|Secured Redeemable NCDs - Tranche II - Series VIII - Zero Coupon.|960|0|0|0.010000|1|NE|-|BSE|INE477L07AS8|1|937835|- 
24654|0MFL26A|Secured Redeemable NCDs - Tranche II - Series X - Zero Coupon.|1397.07|0|0|0.010000|1|ZZ|-|BSE|INE414G07DQ9|1|936744|- 
87836|95MFL23|Secured Redeemable NCDs - Tranche III - Option II - 9.50% Monthly coupon.|1014.9|0|0|0.010000|1|ZZ|-|BSE|INE414G07DU1|1|936928|- 
87837|975MFL24B|Secured Redeemable NCDs - Tranche III - Option III - 9.75% Monthly coupon.|1031.2|0|0|0.010000|1|ZZ|-|BSE|INE414G07DV9|1|936930|- 
87869|0MFL24C|Secured Redeemable NCDs - Tranche III - Option IX -Zero Coupon.|1481.07|0|0|0.010000|1|ZZ|-|BSE|INE414G07EB9|1|936942|- 
87856|975MFL23|Secured Redeemable NCDs - Tranche III - Option V - 9.75% Per Annum.|1030|0|0|0.010000|1|ZZ|-|BSE|INE414G07DX5|1|936934|- 
87857|10MFL24B|Secured Redeemable NCDs - Tranche III - Option VI - 10.00% Per Annum.|1015|0|0|0.010000|1|ZZ|-|BSE|INE414G07DY3|1|936936|- 
87859|0MFL23A|Secured Redeemable NCDs - Tranche III - Option VIII -Zero Coupon.|1305.8|0|0|0.010000|1|ZZ|-|BSE|INE414G07EA1|1|936940|- 
87870|0MFL27|Secured Redeemable NCDs - Tranche III - Option X -Zero Coupon.|1455|0|0|0.010000|1|ZZ|-|BSE|INE414G07EC7|1|936944|- 
66134|97JFPL23|Secured Redeemable NCDs - Tranche III - Ser. III - 9.70% Per Annum.|1084.8|0|0|0.010000|1|ZZ|-|BSE|INE523H07AX7|1|937135|- 
66135|0JFPL23|Secured Redeemable NCDs - Tranche III - Ser. IV - Zero Coupon.|1244|0|0|0.010000|1|ZZ|-|BSE|INE523H07AU3|1|937137|- 
66164|10JFPL30|Secured Redeemable NCDs - Tranche III - Ser. IX - 10.00% Per Annum.|1090|0|0|0.010000|1|ZZ|-|BSE|INE523H07BB1|1|937147|- 
66136|929JFPL23|Secured Redeemable NCDs - Tranche III - Ser. V - 9.29% Monthly coupon.|1002|0|0|0.010000|1|ZZ|-|BSE|INE523H07AY5|1|937139|- 
66137|99JFPL25|Secured Redeemable NCDs - Tranche III - Ser. VI - 9.90% Per Annum.|1081|0|0|0.010000|1|ZZ|-|BSE|INE523H07AZ2|1|937141|- 
66138|0JFPL25|Secured Redeemable NCDs - Tranche III - Ser. VII - Zero Coupon.|1308.58|0|0|0.010000|1|ZZ|-|BSE|INE523H07AV1|1|937143|- 
66163|948JFPL25|Secured Redeemable NCDs - Tranche III - Ser. VIII - 9.48% Monthly coupon.|1020|0|0|0.010000|1|ZZ|-|BSE|INE523H07BA3|1|937145|- 
66165|957JFPL30|Secured Redeemable NCDs - Tranche III - Ser. X - 9.57% Monthly coupon.|1034|0|0|0.010000|1|ZZ|-|BSE|INE523H07BC9|1|937149|- 
104026|SRTRANSFIN|Secured Redeemable NCDs - Tranche III - Series I - 9.12% Monthly Coupon.|1029|0|0|0.010000|1|YV|-|BSE|INE721A07OM6|1|936452|- 
104027|SRTRANSFIN|Secured Redeemable NCDs - Tranche III - Series II - 9.30% Monthly Coupon.|1144.9|0|0|0.010000|1|YW|-|BSE|INE721A07ON4|1|936454|- 
104029|SRTRANSFIN|Secured Redeemable NCDs - Tranche III - Series IV - 9.50% Per Annum.|1065|0|0|0.010000|1|YY|-|BSE|INE721A07OP9|1|936458|- 
93767|DHANILOANS|Secured Redeemable NCDs - Tranche III - Series IX - Zero Coupon.|1260|0|0|0.010000|1|NQ|-|BSE|INE614X07290|1|936844|- 
104030|SRTRANSFIN|Secured Redeemable NCDs - Tranche III - Series V - 9.70% Per Annum.|1097|0|0|0.010000|1|YZ|-|BSE|INE721A07OQ7|1|936460|- 
93765|DHANILOANS|Secured Redeemable NCDs - Tranche III - Series VII - 10.04% Monthly Coupon.|980|0|0|0.010000|1|NO|-|BSE|INE614X07274|1|936840|- 
104039|0STFCL24|Secured Redeemable NCDs - Tranche III - Series VII - Zero Coupon.|1423|0|0|0.010000|1|ZZ|-|BSE|INE721A07OS3|1|936464|- 
93766|DHANILOANS|Secured Redeemable NCDs - Tranche III - Series VIII - 10.52% Per Annum.|1000|0|0|0.010000|1|NP|-|BSE|INE614X07282|1|936842|- 
79987|95MFL23A|Secured Redeemable NCDs - Tranche IV - Option II - 9.50% Monthly coupon.|990|0|0|0.010000|1|ZZ|-|BSE|INE414G07EI4|1|937021|- 
79988|975MFL24BB|Secured Redeemable NCDs - Tranche IV - Option III - 9.75% Monthly coupon.|1036.05|0|0|0.010000|1|ZZ|-|BSE|INE414G07EJ2|1|937023|- 
79994|0MFL24BB|Secured Redeemable NCDs - Tranche IV - Option IX -Zero Coupon.|1320|0|0|0.010000|1|ZZ|-|BSE|INE414G07EF0|1|937035|- 
79990|975MFL23A|Secured Redeemable NCDs - Tranche IV - Option V - 9.75% Per Annum.|1080.51|0|0|0.010000|1|ZZ|-|BSE|INE414G07EL8|1|937027|- 
79991|10MFL24AA|Secured Redeemable NCDs - Tranche IV - Option VI - 10.00% Per Annum.|1109|0|0|0.010000|1|ZZ|-|BSE|INE414G07EM6|1|937029|- 
79993|0MFL23AA|Secured Redeemable NCDs - Tranche IV - Option VIII -Zero Coupon.|1280.2|0|0|0.010000|1|ZZ|-|BSE|INE414G07EE3|1|937033|- 
79995|0MFL27A|Secured Redeemable NCDs - Tranche IV - Option X -Zero Coupon.|1375|0|0|0.010000|1|ZZ|-|BSE|INE414G07EG8|1|937037|- 
38164|1003UCL24|Secured Redeemable NCDs 10.03% Monthly coupon.|671.5|0|0|0.010000|1|ZZ|-|BSE|INE583D07174|1|937787|- 
15112|8MMFL23|Secured Redeemable NCDs Option I - 8.00% Monthly coupon.|976|0|0|0.010000|1|ZZ|-|BSE|INE101Q07AH6|1|938045|- 
13019|NAVIFIN|Secured Redeemable NCDs Option I - 9.20% Monthly coupon.|994.41|0|0|0.010000|1|N1|-|BSE|INE342T07189|1|938057|- 
13465|DHANILOANS|Secured Redeemable NCDs Option I - Zero coupon.|948.8|0|0|0.010000|1|NY|-|BSE|INE614X07399|1|938031|- 
40153|DHANILOANS|Secured Redeemable NCDs Option II - 10.50% Per Annum.|1000|0|0|0.010000|1|NZ|-|BSE|INE614X07407|1|938033|- 
15113|850MMFL24|Secured Redeemable NCDs Option II - 8.50% Monthly coupon.|970|0|0|0.010000|1|ZZ|-|BSE|INE101Q07AI4|1|938047|- 
13378|NAVIFIN|Secured Redeemable NCDs Option II - 9.50% Per Annum.|1013|0|0|0.010000|1|N2|-|BSE|INE342T07197|1|938059|- 
13389|NAVIFIN|Secured Redeemable NCDs Option III - 9.40% Monthly coupon.|992|0|0|0.010000|1|N3|-|BSE|INE342T07205|1|938061|- 
119209|DHANILOANS|Secured Redeemable NCDs Option III - Zero Coupon.|1000|0|0|0.010000|1|Y1|-|BSE|INE614X07415|1|938035|- 
15137|MMFL23522|Secured Redeemable NCDs Option III - Zero Coupon.|995|0|0|0.010000|1|ZZ|-|BSE|INE101Q07AJ2|1|938049|- 
119211|DHANILOANS|Secured Redeemable NCDs Option IV - 10.03% Monthly Coupon.|990|0|0|0.010000|1|Y2|-|BSE|INE614X07423|1|938037|- 
15127|NAVIFIN|Secured Redeemable NCDs Option IV - 9.75% Per Annum.|1025|0|0|0.010000|1|N4|-|BSE|INE342T07213|1|938063|- 
15141|MMFL230522|Secured Redeemable NCDs Option IV - Zero Coupon.|1000|0|0|0.010000|1|ZZ|-|BSE|INE101Q07AK0|1|938051|- 
119213|DHANILOANS|Secured Redeemable NCDs Option V - 11.00% Per Annum.|1000|0|0|0.010000|1|Y3|-|BSE|INE614X07449|1|938039|- 
15142|950MMFL26|Secured Redeemable NCDs Option V - 9.50% Mothly Coupon.|1000|0|0|0.010000|1|ZZ|-|BSE|INE101Q07AL8|1|938053|- 
106984|1025KFL23|Secured Redeemable NCDs Option VI - 10.25% Per Annum.|1000|0|0|0.010000|1|ZZ|-|BSE|INE403Q07979|1|936306|- 
19654|1035MMFL24|Secured Redeemable NCDs Option VI - 10.35% Monthly coupon.|990|0|0|0.010000|1|ZZ|-|BSE|INE101Q07524|1|936866|- 
66010|IFCI|Secured Redeemable NCDs Option VI - 9.90% Per Annum.|1098.99|0|0|0.010000|1|NH|-|BSE|INE039A07801|1|935321|- 
119215|DHANILOANS|Secured Redeemable NCDs Option VI - Zero Coupon.|1000|0|0|0.010000|1|Y4|-|BSE|INE614X07431|1|938041|- 
15143|MMFL23522A|Secured Redeemable NCDs Option VI - Zero Coupon.|1000|0|0|0.010000|1|ZZ|-|BSE|INE101Q07AM6|1|938055|- 
22646|10KFL23|Secured Redeemable NCDs Option VII - 10.00% Monthly coupon.|995|0|0|0.010000|1|ZZ|-|BSE|INE403Q07904|1|936166|- 
119217|DHANILOANS|Secured Redeemable NCDs Option VII - 10.49% Monthly Coupon.|1000|0|0|0.010000|1|Y5|-|BSE|INE614X07456|1|938043|- 
19656|1065MMFL24|Secured Redeemable NCDs Option VII - 10.65% Per Annum.|959|0|0|0.010000|1|ZZ|-|BSE|INE101Q07532|1|936868|- 
21839|1115KFL22|Secured Redeemable NCDs Option VII - 11.15% Monthly coupon.|1005|0|0|0.010000|1|ZZ|-|BSE|INE403Q07474|1|935774|- 
66011|IFCI|Secured Redeemable NCDs Option VII - Zero Coupon|2178.46|0|0|0.010000|1|NI|-|BSE|INE039A07819|1|935323|- 
74715|0KFL24|Secured Redeemable NCDs Option VIII - Zero Coupon.|1695|0|0|0.010000|1|ZZ|-|BSE|INE403Q07623|1|935982|- 
87269|0KFL24B|Secured Redeemable NCDs Option VIII - Zero Coupon.|1525|0|0|0.010000|1|ZZ|-|BSE|INE403Q07771|1|936082|- 
22647|0KFL25A|Secured Redeemable NCDs Option VIII - Zero Coupon.|1326|0|0|0.010000|1|ZZ|-|BSE|INE403Q07912|1|936168|- 
14668|850EHFL24|Secured Redeemable NCDs Series I - 08.50% Per Annum.|984|0|0|0.010000|1|ZZ|-|BSE|INE530L07426|1|937989|- 
12151|9IML23|Secured Redeemable NCDs Series I - 09.00% Monthly Coupon.|985|0|0|0.010000|1|ZZ|-|BSE|INE0BUS07502|1|938079|- 
12288|UGROCAP|Secured Redeemable NCDs Series I - 10.00% Quarterly Coupon.|1011|0|0|0.010000|1|N2|-|BSE|INE583D07240|1|938017|- 
16218|UGROCAP|Secured Redeemable NCDs Series I - 10.15% Quarterly Coupon.|975.13|0|0|0.010000|1|N5|-|BSE|INE583D07299|1|938145|- 
13421|MFLI25A|Secured Redeemable NCDs Series I - 6.50% Monthly coupon|960|0|0|0.010000|1|ZZ|-|BSE|INE414G07GD0|1|938009|- 
48822|MFLI24A|Secured Redeemable NCDs Series I - 6.85% Monthly coupon.|965|0|0|0.010000|1|ZZ|-|BSE|INE414G07FQ4|1|937459|- 
29076|7KFL23|Secured Redeemable NCDs Series I - 7.00% Monthly Coupon.|968|0|0|0.010000|1|ZZ|-|BSE|INE403Q07CQ3|1|938115|- 
24043|MFLOI24|Secured Redeemable NCDs Series I - 7.15% Monthly coupon.|989.5|0|0|0.010000|1|ZZ|-|BSE|INE414G07FD2|1|937309|- 
12207|8MFL24|Secured Redeemable NCDs Series I - 8.00% Monthly coupon.|980|0|0|0.010000|1|ZZ|-|BSE|INE549K07AZ1|1|937881|- 
11974|MFL060922|Secured Redeemable NCDs Series I - 8.00% Monthly Coupon.|960|0|0|0.010000|1|ZZ|-|BSE|INE549K07BP0|1|938131|- 
24438|825MFL23A|Secured Redeemable NCDs Series I - 8.25% Monthly coupon.|995.5|0|0|0.010000|1|ZZ|-|BSE|INE549K07998|1|937435|- 
26028|825MFCL23A|Secured Redeemable NCDs Series I - 8.25% Monthly coupon.|993.5|0|0|0.010000|1|ZZ|-|BSE|INE549K07AH9|1|937543|- 
16599|825MFL23|Secured Redeemable NCDs Series I - 8.25% Monthly coupon.|998.99|0|0|0.010000|1|ZZ|-|BSE|INE549K07923|1|937403|- 
13226|825MFL24|Secured Redeemable NCDs Series I - 8.25% Monthly coupon.|988|0|0|0.010000|1|ZZ|-|BSE|INE549K07AS6|1|937769|- 
14415|85MMFL23|Secured Redeemable NCDs Series I - 8.50% Monthly coupon.|999.8|0|0|0.010000|1|ZZ|-|BSE|INE101Q07AB9|1|937809|- 
16018|875KLM23|Secured Redeemable NCDs Series I - 8.75% Monthly coupon.|1000|0|0|0.010000|1|ZZ|-|BSE|INE01I507604|1|938182|- 
51598|875EBL24|Secured Redeemable NCDs Series I - 8.75% Per Annum.|960.8|0|0|0.010000|1|ZZ|-|BSE|INE523L07678|1|938095|- 
78660|885MFL23|Secured Redeemable NCDs Series I - 8.85% Monthly coupon.|1000|0|0|0.010000|1|ZZ|-|BSE|INE549K07808|1|937291|- 
125491|910EFSL24|Secured Redeemable NCDs Series I - 9.10% Per Annum.|995|0|0|0.010000|1|ZZ|-|BSE|INE532F07BV4|1|937491|- 
40549|935EFSL24|Secured Redeemable NCDs Series I - 9.35% Per Annum.|1031.1|0|0|0.010000|1|ZZ|-|BSE|INE532F07BK7|1|937335|- 
12041|975KAFL23|Secured Redeemable NCDs Series I - 9.75% Monthly coupon.|980|0|0|0.010000|1|ZZ|-|BSE|INE01I507505|1|937907|- 
11854|INCREDFIN|Secured Redeemable NCDs Series I - Zero Coupon.|912.15|0|0|0.010000|1|N1|-|BSE|INE945W07381|1|937901|- 
8430|DHANILOANS|Secured Redeemable NCDs Series I - Zero Coupon.|1050|0|0|0.010000|1|NR|-|BSE|INE614X07324|1|937867|- 
13244|875KFL25|Secured Redeemable NCDs Series II - 08.75% Monthly coupon.|975|0|0|0.010000|1|ZZ|-|BSE|INE403Q07CJ8|1|937929|- 
12438|UGROCAP|Secured Redeemable NCDs Series II - 10.15% Monthly Coupon.|1011|0|0|0.010000|1|N3|-|BSE|INE583D07257|1|938023|- 
21597|UGROCAP|Secured Redeemable NCDs Series II - 10.35% Quarterly Coupon.|1005|0|0|0.010000|1|N6|-|BSE|INE583D07307|1|938147|- 
10122|DHANILOANS|Secured Redeemable NCDs Series II - 10.50% Per Annum.|1000|0|0|0.010000|1|NS|-|BSE|INE614X07332|1|937869|- 
13422|MFLII27B|Secured Redeemable NCDs Series II - 6.75% Monthly coupon|950|0|0|0.010000|1|ZZ|-|BSE|INE414G07GE8|1|938011|- 
48823|MFLII26B|Secured Redeemable NCDs Series II - 7.35% Monthly coupon.|950|0|0|0.010000|1|ZZ|-|BSE|INE414G07FR2|1|937461|- 
24044|MFLOII25|Secured Redeemable NCDs Series II - 7.50% Monthly coupon.|990|0|0|0.010000|1|ZZ|-|BSE|INE414G07FE0|1|937311|- 
40156|MFL060922A|Secured Redeemable NCDs Series II - 8.25% Monthly Coupon.|982.99|0|0|0.010000|1|ZZ|-|BSE|INE549K07BO3|1|938133|- 
12215|825MFL25|Secured Redeemable NCDs Series II - 8.25% Monthly coupon.|965.8|0|0|0.010000|1|ZZ|-|BSE|INE549K07BA2|1|937883|- 
24439|85MFL24A|Secured Redeemable NCDs Series II - 8.50% Monthly coupon.|995|0|0|0.010000|1|ZZ|-|BSE|INE549K07AA4|1|937437|- 
16610|85MFL24|Secured Redeemable NCDs Series II - 8.50% Monthly coupon.|995|0|0|0.010000|1|ZZ|-|BSE|INE549K07931|1|937405|- 
26029|850MFCL24B|Secured Redeemable NCDs Series II - 8.50% Monthly coupon.|1000|0|0|0.010000|1|ZZ|-|BSE|INE549K07AI7|1|937545|- 
13227|850MFL24|Secured Redeemable NCDs Series II - 8.50% Monthly coupon.|1000|0|0|0.010000|1|ZZ|-|BSE|INE549K07AT4|1|937771|- 
29077|85KFL25|Secured Redeemable NCDs Series II - 8.50% Monthly Coupon.|1000|0|0|0.010000|1|ZZ|-|BSE|INE403Q07CR1|1|938117|- 
14813|875MMFL24|Secured Redeemable NCDs Series II - 8.75% Monthly coupon.|998|0|0|0.010000|1|ZZ|-|BSE|INE101Q07AC7|1|937811|- 
78661|9MFL23B|Secured Redeemable NCDs Series II - 9.00% Monthly coupon.|1001.25|0|0|0.010000|1|ZZ|-|BSE|INE549K07816|1|937293|- 
12049|91EFSL24|Secured Redeemable NCDs Series II - 9.10% Per Annum.|965|0|0|0.010000|1|ZZ|-|BSE|INE532F07CD0|1|937627|- 
33949|915MFL23|Secured Redeemable NCDs Series II - 9.15% Monthly coupon.|991.25|0|0|0.010000|1|ZZ|-|BSE|INE549K07675|1|937245|- 
